X,Y,ObjectID,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band
-77.643827319999957,43.158759394000072,2873,662d1a8541112bd0f80e07a1d2733eb8,02-344892,"424 AMES ST, ROCHESTER, NY, 14611",2002-10-09T22:00:00.000Z,10,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,42,25-44
-77.603734458999952,43.180344510000054,2874,ecd41dbb070b27a5e53f77df1d345ea7,02-339617,"21 BRADFORD ST, ROCHESTER, NY, 14621",2002-10-05T22:00:00.000Z,10,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.629688043999977,43.159542031000058,2875,37aed8a0c2cd2ac39228b1686d1981ee,02-332730,"358 JAY ST, ROCHESTER, NY, 14611",2002-09-30T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.589310435999948,43.176166415000068,2876,4c5aa7c4a0cbd9b1cc2ead34c19cf972,02-332500,"54 AEBERSOLD ST, ROCHESTER, NY, 14621",2002-09-30T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.589483204999965,43.17608725100007,2877,977a90a47ecdc0a695a9b4e8fe431785,02-332399,"58 AEBERSOLD ST, ROCHESTER, NY, 14621",2002-09-29T22:00:00.000Z,9,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,35,25-44
-77.627433044999975,43.146014321000052,2878,4df1dc0f53e6d3bc10ee61255394ec9b,02-329802,"116 CADY ST, ROCHESTER, NY, 14608",2002-09-27T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.619392539999978,43.141950752000071,2879,52c649983dd5e49cd835a5c7fdfe8bad,02-327593,"700 S PLYMOUTH AVE, ROCHESTER, NY, 14608",2002-09-26T22:00:00.000Z,9,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.579390643999943,43.170879749000051,2880,cebc63710ae9479f1e172ba71f278430,02-326286,"535 BAY ST, ROCHESTER, NY, 14609",2002-09-25T22:00:00.000Z,9,2002,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,19,15-24
-77.626850045999959,43.164255039000068,2881,3c97429387669609e26cb8507ed91836,02-325259,"432 VERONA ST, ROCHESTER, NY, 14608",2002-09-24T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,39,25-44
-77.634652081999945,43.159539694000046,2882,66c466403f23ea55c82d82eef691cdeb,02-323862,"536 JAY ST, ROCHESTER, NY, 14611",2002-09-23T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.595587922999982,43.176545416000067,2883,7b16abdd22509926e33d7c4795cf63ba,02-323020,"993 NORTH ST, ROCHESTER, NY, 14621",2002-09-22T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.63740069499994,43.175020436000068,2884,023d519763001ee2373efab626bec032,02-320347,"299 RAVINE AVE, ROCHESTER, NY, 14613",2002-09-20T22:00:00.000Z,9,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.59406661099996,43.170594136000034,2885,6828e60b9672821d729a07f2c526e674,02-320068,"17 BAY ST, ROCHESTER, NY, 14605",2002-09-20T22:00:00.000Z,9,2002,SHOOTING,YES,MALE,WHITE,HISPANIC,17,15-24
-77.59406661099996,43.170594136000034,2886,b82e6087dc3590d815a1862e37c66a97,02-320068,"17 BAY ST, ROCHESTER, NY, 14605",2002-09-20T22:00:00.000Z,9,2002,SHOOTING,YES,MALE,WHITE,HISPANIC,29,25-44
-77.59406661099996,43.170594136000034,2887,c3e9949d9cadf2bccd284864b90746cb,02-320068,"17 BAY ST, ROCHESTER, NY, 14605",2002-09-20T22:00:00.000Z,9,2002,SHOOTING,YES,MALE,WHITE,HISPANIC,24,15-24
-77.607893639999986,43.177573017000043,2888,ef674c04154044e2d02565833d411156,02-318561,"717 JOSEPH AVE, ROCHESTER, NY, 14621",2002-09-19T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,16,15-24
-77.597372218999965,43.159021519000078,2889,d703210952420b8641213ae273eae275,02-315935,"561 E MAIN ST, ROCHESTER, NY, 14607",2002-09-17T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,WHITE,NON HISPANIC,29,25-44
-77.582178781999971,43.174492253000039,2890,b78ea94a570ac2bc21684610017f2a3e,02-315407,"381 SIXTH ST, ROCHESTER, NY, 14605",2002-09-16T22:00:00.000Z,9,2002,HOMICIDE,NO,FEMALE,BLACK,NON HISPANIC,13,5-14
-77.602398267999945,43.171898805000069,2891,bfc7f5840ffe2f8a2a2e58fe619fba3d,02-315544,"11 MERRIMAC ST, ROCHESTER, NY, 14605",2002-09-16T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.63470921399994,43.159189560000073,2892,40f10c29659c9b76d26b87f910a82f1e,02-310554,"535 JAY ST, ROCHESTER, NY, 14611",2002-09-12T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.609792966999976,43.186345563000032,2893,578121e317fb6f3acda0c9b77dfff37c,02-307788,"511 NORTON ST, ROCHESTER, NY, 14621",2002-09-10T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,24,15-24
-77.592955097999948,43.17521755100006,2894,61d065fd8d8d87c26021d10bcba829c1,02-306857,"93 HOLLISTER ST, ROCHESTER, NY, 14605",2002-09-10T22:00:00.000Z,9,2002,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,29,25-44
-77.607520663999935,43.176167400000054,2895,53c81697feb0976d3f44a8ad839150a3,02-302760,"646 JOSEPH AVE, ROCHESTER, NY, 14621",2002-09-06T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.651964546999977,43.14543917900005,2896,5c7236663dbcb96552c40c9786391cf8,02-301513,"66 SALINA ST, ROCHESTER, NY, 14611",2002-09-05T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.637308534999988,43.144793486000026,2897,cb5b2a81cf361d2f1edbd436a0ae211d,02-301338,"84 SUPERIOR ST, ROCHESTER, NY, 14611",2002-09-05T22:00:00.000Z,9,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.602590274999955,43.181001384000069,2898,26cbd4045911c3b6bf1603fc9668b607,02-300276,"768 AVENUE D, ROCHESTER, NY, 14621",2002-09-04T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,32,25-44
-77.629076834999978,43.137792506000039,2899,54f21471bd9fcc1e63dd27b4e7d9ddc9,02-300525,"849 JEFFERSON AVE, ROCHESTER, NY, 14611",2002-09-04T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,WHITE,NON HISPANIC,34,25-44
-77.595663755999965,43.182042367000065,2900,63878af5cd7532df2b080bf452f42dad,02-298474,"1259 NORTH ST, ROCHESTER, NY, 14621",2002-09-03T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.606950965999943,43.164812573000063,2901,f1d1e6393bd9b0f25d0c35a210b9454f,02-296866,"100 JOSEPH AVE, ROCHESTER, NY, 14605",2002-09-02T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,14,5-14
-77.585608482999987,43.191546204000076,2902,1345b5e0a395e1fac2919c15b7ea893e,02-294296,"1425 PORTLAND AVE, ROCHESTER, NY, 14621",2002-08-31T22:00:00.000Z,8,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,33,25-44
-77.598690713999986,43.176447930000052,2903,a67526c5e55b9c6de84b7fe48773ff06,02-292875,"658 HUDSON AVE, ROCHESTER, NY, 14621",2002-08-29T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.632422602999952,43.168382110000039,2904,58fef1f9c28044cec86dde4a4f41c5cb,02-291924,"199 SARATOGA AVE, ROCHESTER, NY, 14608",2002-08-28T22:00:00.000Z,8,2002,HOMICIDE,NO,MALE,WHITE,HISPANIC,19,15-24
-77.61213967499998,43.163642343000049,2905,ac9ea7a9770325c1556d587cfd714e8e,02-292717,"360 ST PAUL ST, ROCHESTER, NY, 14605",2002-08-28T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,38,25-44
-77.575232537999966,43.167668305000063,2906,9b63f86112afa3979d386218ae1abba7,02-282649,"330 WEBSTER AVE, ROCHESTER, NY, 14609",2002-08-21T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.594011936999948,43.161774936000029,2907,d9780cda2d934db4d0c0b2450c3f3833,02-281617,"140 WELD ST, ROCHESTER, NY, 14605",2002-08-20T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.590804607999985,43.172054460000027,2908,d219bb79707c7629e16fb1adc6e85961,02-278814,"19 MILLER ST, ROCHESTER, NY, 14605",2002-08-18T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,37,25-44
-77.655631265999943,43.142807380000079,2909,11d7f0f7c152982aa12b0b16a19bff78,02-277443,"149 DEVONSHIRE CT, ROCHESTER, NY, 14619",2002-08-17T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,36,25-44
-77.632965399999989,43.175166518000026,2910,582f93c346d978946cd3e31454d08834,02-276181,"144 RAVINE AVE, ROCHESTER, NY, 14613",2002-08-17T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,29,25-44
-77.630456066999955,43.175363073000028,2911,c5914b3cc32a572f2dedc660964426e6,02-275005,"583 LAKE AVE, ROCHESTER, NY, 14613",2002-08-16T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,29,25-44
-77.622408596999946,43.163335139000026,2912,e23f534056dce6ccd13ee1bc283b724d,02-276156,"497 STATE ST, ROCHESTER, NY, 14608",2002-08-16T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,43,25-44
-77.632122881999976,43.175262455000052,2913,972fdf3ba47fa5122083177b2dac3b96,02-271037,"116 RAVINE AVE, ROCHESTER, NY, 14613",2002-08-12T22:00:00.000Z,8,2002,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,11,5-14
-77.65073168899994,43.134427826000035,2914,780e4a2e17146ab93f3e9cdd08a3bddd,02-268165,"526 THURSTON RD, ROCHESTER, NY, 14619",2002-08-10T22:00:00.000Z,8,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,26,25-44
-77.599416021999957,43.180999908000047,2915,81f9389e1ae2a80b1bcdf7ef537d1304,02-268359,"877 HUDSON AVE, ROCHESTER, NY, 14621",2002-08-10T22:00:00.000Z,8,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,25,25-44
-77.65073168899994,43.134427826000035,2916,821a218a49cc34815a4831017f758e5e,02-268165,"526 THURSTON RD, ROCHESTER, NY, 14619",2002-08-10T22:00:00.000Z,8,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,16,15-24
-77.599416021999957,43.180999908000047,2917,b1d914e44cece9833d9693552d489980,02-268359,"877 HUDSON AVE, ROCHESTER, NY, 14621",2002-08-10T22:00:00.000Z,8,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,23,15-24
-77.629682192999951,43.158502099000032,2918,bd5d92ca078dad1de9b03507b468fe35,02-267323,"120 ORANGE ST, ROCHESTER, NY, 14611",2002-08-10T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,32,25-44
-77.567320705999975,43.175848296000026,2919,3406b556d5e2dd1fbc5a10516ef78107,02-266273,"234 PERSHING DR, ROCHESTER, NY, 14609",2002-08-09T22:00:00.000Z,8,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.592695245999948,43.172913588000029,2920,bca2e72b110028adff1e5f0938deccde,02-253139,"5 COUNCIL ST, ROCHESTER, NY, 14605",2002-07-30T22:00:00.000Z,7,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.601656869999943,43.166956576000075,2921,2b6750b67a74567ff6e334d2c7ffdfa6,02-245736,"196 HUDSON AVE, ROCHESTER, NY, 14605",2002-07-25T22:00:00.000Z,7,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,24,15-24
-77.594578312999943,43.164341146000027,2922,e4d7c04970e211c27afc8f10f78e70fa,02-245820,"131 LEWIS ST, ROCHESTER, NY, 14605",2002-07-25T22:00:00.000Z,7,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.609600536999949,43.179713048000053,2923,a50d39c3263259e2d565284e91e176bf,02-244288,"38 DALE ST, ROCHESTER, NY, 14621",2002-07-23T22:00:00.000Z,7,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,23,15-24
-77.60825005099997,43.189238110000076,2924,31de47e6010b6450424ffe08e00466ba,02-237301,"126 SENECA AVE, ROCHESTER, NY, 14621",2002-07-19T22:00:00.000Z,7,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.588489280999966,43.175596435000045,2925,55761a5240d3b6c1237e6a2a96f29d6f,02-238473,"1270 CLIFFORD AVE, ROCHESTER, NY, 14621",2002-07-19T22:00:00.000Z,7,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.584396536999975,43.165430270000058,2926,d24901ef00f86dfc6401e6211490249d,02-227420,"90 PECK ST, ROCHESTER, NY, 14609",2002-07-11T22:00:00.000Z,7,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.596935787999939,43.17246902200003,2927,984df01026c37962044c31310e502b3a,02-221970,"781 NORTH ST, ROCHESTER, NY, 14605",2002-07-07T22:00:00.000Z,7,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,24,15-24
-77.596935787999939,43.17246902200003,2928,ffa03fad385a5d3f0977625feb8fa366,02-221970,"781 NORTH ST, ROCHESTER, NY, 14605",2002-07-07T22:00:00.000Z,7,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,27,25-44
-77.650777852999965,43.136829431000081,2929,c0dce91ac9f29d5de467679e54d0401d,02-220907,"410 THURSTON RD, ROCHESTER, NY, 14619",2002-07-06T22:00:00.000Z,7,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,39,25-44
-77.638589549999949,43.170139256000027,2930,68123f08dbf56dcebecd50f720948ebb,02-214210,"300 SHERMAN ST, ROCHESTER, NY, 14606",2002-07-02T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.613633854999989,43.184133029000066,2931,5d15e3823e506a9c768883cb7956da7b,02-213221,"1338 N CLINTON AVE, ROCHESTER, NY, 14621",2002-07-01T22:00:00.000Z,6,2002,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,18,15-24
-77.620364290999987,43.180347894000079,2932,4f2d825aa85c183155edbe927da8b3c8,02-209802,"156 AVENUE D, ROCHESTER, NY, 14621",2002-06-29T22:00:00.000Z,6,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.620055923999985,43.178420262000031,2933,86c7e482cbd86c8ca6b7b087483c8335,02-210940,"225 AVENUE B, ROCHESTER, NY, 14621",2002-06-29T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,17,15-24
-77.620364290999987,43.180347894000079,2934,8c030eefae41210f8c06e0c5bb4c535f,02-209810,"156 AVENUE D, ROCHESTER, NY, 14621",2002-06-29T22:00:00.000Z,6,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.622692782999934,43.181006066000066,2935,f4d19e8190319ef46b80a8e8cada7214,02-209186,"149 AVENUE D, ROCHESTER, NY, 14621",2002-06-28T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.582670658999973,43.169543083000065,2936,23cb962194aa09131d1f5d22ba34e8d0,02-207947,"147 SIXTH ST, ROCHESTER, NY, 14605",2002-06-27T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,WHITE,NON HISPANIC,35,25-44
-77.6167311199999,43.177047315000038,2937,d2b4e26e589e4e6204e17d1b97dd7f28,02-207023,"51 TREYER ST, ROCHESTER, NY, 14621",2002-06-26T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.584716015999959,43.18362906200008,2938,1df5cd09a9c16cab049f55317a22636b,02-204289,"984 PORTLAND AVE, ROCHESTER, NY, 14621",2002-06-24T22:00:00.000Z,6,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,3,0-4
-77.584716015999959,43.18362906200008,2939,7c6a71410ef7b4801e9bf9488008cfef,02-204289,"984 PORTLAND AVE, ROCHESTER, NY, 14621",2002-06-24T22:00:00.000Z,6,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,17,15-24
-77.579579429999967,43.16924356100003,2940,85fb6a91d497ce5196bea84e7a2e8d8a,02-203047,"836 N GOODMAN ST, ROCHESTER, NY, 14609",2002-06-24T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,HISPANIC,25,25-44
-77.584716015999959,43.18362906200008,2941,b085c0965ad5aeb294affce172628ea3,02-204289,"984 PORTLAND AVE, ROCHESTER, NY, 14621",2002-06-24T22:00:00.000Z,6,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,17,15-24
-77.608182654999951,43.178103832000033,2942,d6ad380ae0c50e424c8f8c2786db657a,02-203232,"741 JOSEPH AVE, ROCHESTER, NY, 14621",2002-06-24T22:00:00.000Z,6,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,40,25-44
-77.608182654999951,43.178103832000033,2943,f4da61c09ed3512f1a6c83c4738cba80,02-203232,"741 JOSEPH AVE, ROCHESTER, NY, 14621",2002-06-24T22:00:00.000Z,6,2002,SHOOTING,YES,MALE,BLACK,NON HISPANIC,55,45-OLDER
-77.605948512999987,43.17219457300007,2944,b8671b842979a6bc1506c93fd2da93ba,02-199872,"45 QUAMINA DR, ROCHESTER, NY, 14605",2002-06-21T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.622263657999952,43.17723055700003,2945,6bd2e762b3902c7cb7078df88e9eb21c,02-198238,"5 ATHENS ST, ROCHESTER, NY, 14621",2002-06-20T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,20,15-24
-77.635941741999943,43.159560871000053,2946,1ae32f0c9c086b8d37f189155120aeee,02-196490,"580 JAY ST, ROCHESTER, NY, 14611",2002-06-18T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,WHITE,NON HISPANIC,45,45-OLDER
-77.607774935999942,43.181518804000063,2947,44a38d89ea117d019828826e71ff4f3d,02-196145,"900 JOSEPH AVE, ROCHESTER, NY, 14621",2002-06-18T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.597009089999972,43.162222950000057,2948,eff1eaf3d9ed445208d117c354ddaaaa,02-194409,"296 SCIO ST, ROCHESTER, NY, 14605",2002-06-17T22:00:00.000Z,6,2002,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,27,25-44
-77.575571262999972,43.163341285000058,2949,af5e92046f26bbb2605a78f50481d456,02-184584,"109 CHAMBERLAIN ST, ROCHESTER, NY, 14609",2002-06-09T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.588489280999966,43.175596435000045,2950,11d433dfff3040668d78431488c26e53,02-182788,"1270 CLIFFORD AVE, ROCHESTER, NY, 14621",2002-06-08T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.633173757999941,43.174467563000064,2951,3bfd0835d969c6afeb738901bfa8f943,02-182999,"26 LOCUST ST, ROCHESTER, NY, 14613",2002-06-08T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,WHITE,NON HISPANIC,36,25-44
-77.573397022999984,43.173000281000043,2952,6f04c777840b9ad9e4ee89b159faef84,02-180905,"217 ELLISON ST, ROCHESTER, NY, 14609",2002-06-07T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,28,25-44
-77.633357127999943,43.197536181000032,2953,1d2129268613edb01b20a944db4e6885,02-179408,"2 PALM ST, ROCHESTER, NY, 14615",2002-06-06T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.629117995999934,43.14322642500008,2954,e4f31803a1a995d9ef5c31fcfdc8ca67,02-178080,"581 JEFFERSON AVE, ROCHESTER, NY, 14611",2002-06-05T22:00:00.000Z,6,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.590617315999964,43.175751199000047,2955,a1b3a8d46e9ca11b1ceccf38b0a70f0e,02-177202,"540 PORTLAND AVE, ROCHESTER, NY, 14621",2002-06-04T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.636275755999975,43.146438716000034,2956,aa852427ae0662a2748b61009273ab01,02-174491,"191 GENESEE ST, ROCHESTER, NY, 14611",2002-06-02T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.626364027999955,43.147644823000064,2957,bf12b4fb1149e4e4fa326b840bb0fe18,02-173079,"123 REYNOLDS ST, ROCHESTER, NY, 14608",2002-06-01T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,36,25-44
-77.619904837999968,43.176080709000075,2958,413ffb30d908b589e1272e66af9ad30c,02-164634,"141 CONKEY AVE, ROCHESTER, NY, 14621",2002-05-25T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.581703798999968,43.170108121000055,2959,13f068dc4924238c333dd6f4f725bb1a,02-161066,"133 SEVENTH ST, ROCHESTER, NY, 14605",2002-05-22T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.621169485999985,43.184526863000031,2960,29cb60b5df044edaab90eb407dd892a2,02-156769,"30 CUTLER ST, ROCHESTER, NY, 14621",2002-05-17T22:00:00.000Z,5,2002,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,30,25-44
-77.621169485999985,43.184526863000031,2961,3608e7e14f1df036e57f34187ef147af,02-157061,"30 CUTLER ST, ROCHESTER, NY, 14621",2002-05-17T22:00:00.000Z,5,2002,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,30,25-44
-77.584254768999983,43.183357410000042,2962,c33f17d4d98eaff62b4e79ad5a74716e,02-153064,"31 GRAFTON ST, ROCHESTER, NY, 14621",2002-05-15T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,32,25-44
-77.606453803999955,43.181814899000074,2963,a07247dc32bbb896b2a0dc241fe4d8c3,02-151534,"54 JOSEPH PL, ROCHESTER, NY, 14621",2002-05-14T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,34,25-44
-77.63262548199998,43.142650575000062,2964,633d6928a75cb280a5915befbad20fce,02-145168,"302 EPWORTH ST, ROCHESTER, NY, 14611",2002-05-09T22:00:00.000Z,5,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.60378635099994,43.172058912000068,2965,aef4cda78fa4052cdaabea8d0210772b,02-124812,"9 HENRY ST, ROCHESTER, NY, 14605",2002-04-22T22:00:00.000Z,4,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,38,25-44
-77.620943058999956,43.179547498000034,2966,d3f2c0278e5a276d230facb2584eb25b,02-124663,"144 AVENUE C, ROCHESTER, NY, 14621",2002-04-22T22:00:00.000Z,4,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,29,25-44
-77.613574424999968,43.171135149000065,2967,3aaadc06c9feb8f1c8af652d063326a3,02-120539,"58 OAKMAN ST, ROCHESTER, NY, 14605",2002-04-20T22:00:00.000Z,4,2002,SHOOTING,NO,MALE,WHITE,HISPANIC,20,15-24
-77.643105878999961,43.167159721000075,2968,d5158ddcb8614fd968722b2dd0d4f94d,02-118165,"40 AUSTIN ST, ROCHESTER, NY, 14606",2002-04-18T22:00:00.000Z,4,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,31,25-44
-77.641052633999948,43.14239748500006,2969,efa30258edab828ea781580ba672f6e4,02-116242,"298 ARNETT BLVD, ROCHESTER, NY, 14619",2002-04-16T22:00:00.000Z,4,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.632476721999979,43.196705848000079,2970,2977ce90faf18c90f3c421a40f4f2332,02-112807,"165 W RIDGE RD, ROCHESTER, NY, 14615",2002-04-14T22:00:00.000Z,4,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.587522504999981,43.170559159000049,2971,a0d4ebb7ec77a737a42e91bac87e6b1b,02-109288,"245 BAY ST, ROCHESTER, NY, 14605",2002-04-11T22:00:00.000Z,4,2002,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,35,25-44
-77.613549958999954,43.182664789000057,2972,38f116743cfa33ed7943479ddfbe8234,02-108164,"1264 N CLINTON AVE, ROCHESTER, NY, 14621",2002-04-10T22:00:00.000Z,4,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,40,25-44
-77.629354774999968,43.137751796000032,2973,e5d1996186a42d5f21df9910c1c7dee3,02-105368,"245 MAGNOLIA ST, ROCHESTER, NY, 14611",2002-04-07T22:00:00.000Z,4,2002,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,19,15-24
-77.595410929999957,43.161830067000039,2974,badc3bbecb5b4d51adeb199549ca10ed,02-100154,"117 WELD ST, ROCHESTER, NY, 14605",2002-04-03T22:00:00.000Z,3,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.608940539999935,43.173114738000038,2975,22b1ddcab18c47924c628b46a9124751,02-099482,"53 HOELTZER ST, ROCHESTER, NY, 14605",2002-04-02T22:00:00.000Z,3,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.588638752999941,43.171266438000032,2976,a4357206eeeedcbccff4c481f6d128bf,02-097402,"20 ROHR ST, ROCHESTER, NY, 14605",2002-04-01T22:00:00.000Z,3,2002,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.575614956999971,43.164923807000037,2977,fd534e32b2c7f7cfc43615534aef4cb4,02-081054,"202 GRAND AVE, ROCHESTER, NY, 14609",2002-03-17T22:00:00.000Z,3,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,17,15-24
-77.628758791999985,43.150049875000036,2978,a1a503d1bbecd343690c28c71612847a,02-079875,"62 CLIFTON ST, ROCHESTER, NY, 14608",2002-03-16T22:00:00.000Z,3,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.635648668999977,43.176215849000073,2979,115638ea7da80f69f2a78d3a3834cf9e,02-066881,"80 GLENDALE PARK, ROCHESTER, NY, 14613",2002-03-07T01:00:00.000Z,3,2002,SHOOTING,NO,MALE,BLACK,NON HISPANIC,33,25-44
